gtdb_species_clade_id	all_core	all_singleton	all_accessory	all_gene_clusters
s__Schlesneria_sp903899985--GB_GCA_903899985.1	3950	3371	1934	9255
s__Sedimenticola_A_endophacoides--GB_GCA_003062205.1	2439	356	419	3214
s__Scatocola_sp934273635--GB_GCA_934273635.1	1344	343	0	1687
s__SR-FBR-E99_sp002383485--GB_GCA_002383485.1	2658	347	0	3005
s__Saccharomonospora_xinjiangensis--RS_GCF_000258175.1	3876	981	0	4857
s__SXXZ01_sp903854475--GB_GCA_903854475.1	2959	1809	0	4768
s__Scatavimonas_merdigallinarum--GB_GCA_900541975.1	1391	791	480	2662
s__Schaedlerella_arabinosiphila--RS_GCF_003885045.1	3263	3024	6469	12756
s__Saccharofermentans_sp017427465--GB_GCA_017427465.1	1405	1709	0	3114
s__SURF-40_sp003599745--GB_GCA_003599745.1	822	1490	0	2312
s__Salinicola_salarius--RS_GCF_003206135.1	3001	1006	0	4007
s__Scatomonas_pullistercoris--GB_GCA_018713515.1	1760	572	534	2866
s__Sarcina_mediterraneense--RS_GCF_900091705.1	2674	0	0	2674
s__Salinivibrio_siamensis--RS_GCF_001996005.1	2607	1670	1136	5413
s__Sediminibacterium_sp017537025--GB_GCA_017537025.1	2383	1089	0	3472
s__Salifodinibacter_halophilus--GB_GCA_012999515.1	1863	1816	0	3679
s__Salinicola_socius--RS_GCF_001937195.1	3267	763	391	4421
s__SYLI01_sp005809105--GB_GCA_005809105.1	1717	697	886	3300
s__Saccharofermentans_sp017615325--GB_GCA_017615325.1	1671	1046	0	2717
s__Scalindua_A_sediminis--GB_GCA_008636105.1	1375	2411	1427	5213
s__SZUA-584_sp023397655--GB_GCA_023397655.1	2761	1450	1193	5404
s__SZUA-320_sp003246755--GB_GCA_003246755.1	2181	1500	0	3681
s__Schneewindia_gallinarum--GB_GCA_904420175.1	1159	888	0	2047
s__Saccharofermentans_sp017552455--GB_GCA_017552455.1	1146	1438	757	3341
s__SURF-57_sp013360865--GB_GCA_013360865.1	724	547	0	1271
s__Salinicola_sp002695065--GB_GCA_002695065.1	2884	1727	918	5529
s__Sediminibacterium_sp903825065--GB_GCA_903825065.1	839	3310	1321	5470
s__Sedimenticola_selenatireducens_A--RS_GCF_007625115.1	3761	74	0	3835
s__Scatosoma_sp015069565--GB_GCA_015069565.1	457	786	460	1703
s__Scatomonas_hejianensis--RS_GCF_014337215.1	2804	2287	0	5091
s__SXSK01_sp005793375--GB_GCA_005793375.1	3222	1615	1086	5923
s__SZAS-79_sp945862265--GB_GCA_945862265.1	3135	2820	0	5955
s__Scybalousia_sp934130105--GB_GCA_934130105.1	628	1536	354	2518
s__Sediminibacterium_sp903927185--GB_GCA_903927185.1	2336	1013	536	3885
s__Sedimentibacter_sp002316225--GB_GCA_002316225.1	1500	935	0	2435
s__SW-7-71-33_sp003022865--GB_GCA_003022865.1	853	1906	0	2759
s__Schnuerera_ultunensis--RS_GCF_000511955.1	2768	536	0	3304
s__SXMI01_sp903873135--GB_GCA_903873135.1	2396	2780	1019	6195
s__SYHX01_sp009927485--GB_GCA_009927485.1	776	1695	629	3100
s__Sediminibacterium_sp903926855--GB_GCA_903926855.1	2303	3858	1168	7329
s__SXXK01_sp903858815--GB_GCA_903858815.1	4013	2189	0	6202
s__Sediminibacterium_sp902168225--GB_GCA_902168225.1	2349	1758	640	4747
s__Saccharopolyspora_rectivirgula--RS_GCF_000497205.1	3583	314	0	3897
s__SSS58A_sp002403075--GB_GCA_002403075.1	1274	1843	0	3117
s__Scatolibacter_sp900549675--GB_GCA_900549675.1	1255	2151	1044	4450
s__Scatenecus_sp900554095--GB_GCA_900554095.1	1351	1502	537	3390
s__SYFN01_sp018882935--GB_GCA_018882935.1	2156	1186	0	3342
s__SW4_sp002732825--RS_GCF_008065155.1	1959	2541	0	4500
s__SXOB01_sp005776945--GB_GCA_005776945.1	3238	271	330	3839
s__SXWH01_sp903882875--GB_GCA_903882875.1	3447	1882	1553	6882
s__Sarcina_ventriculi--RS_GCF_900456775.1	2009	1162	741	3912
s__Scardovia_inopinata--RS_GCF_001042695.1	1459	45	5	1509
s__Sedimentibacter_sp002340985--GB_GCA_002340985.1	756	3611	2383	6750
s__Salaquimonas_sp020637805--GB_GCA_020637805.1	2181	2213	0	4394
s__Sarcina_perfringens--RS_GCF_000013285.1	2325	15301	16012	33638
s__SYFY01_sp024234635--GB_GCA_024234635.1	3251	1459	0	4710
s__Selenomonas_A_ruminantium_N--GB_GCA_015058625.1	1857	1274	0	3131
s__SURF-27_sp903844845--GB_GCA_903844845.1	1455	3968	1641	7064
s__Schlesneria_sp903858935--GB_GCA_903858935.1	5774	620	495	6889
s__Salinicoccus_merdavium--GB_GCA_002360325.1	1350	1331	0	2681
s__Scatousia_excrementipullorum--GB_GCA_017694215.1	1525	911	0	2436
s__Scybalocola_sp900557175--GB_GCA_900557175.1	1225	2198	0	3423
s__SR-FBR-E99_sp018262715--GB_GCA_018262715.1	1535	1514	1139	4188
s__SZUA-378_sp023392535--GB_GCA_023392535.1	2955	789	0	3744
s__Schlesneria_sp903871875--GB_GCA_903871875.1	5360	976	640	6976
s__Selenomonas_A_sp008271295--RS_GCF_008271295.1	1745	1455	0	3200
s__Sedimentibacter_sp012520455--GB_GCA_012520455.1	1503	693	0	2196
s__Saccharicenans_sp002441005--GB_GCA_002441005.1	827	1619	1153	3599
s__Sediminibacterium_sp903865435--GB_GCA_903865435.1	1466	2807	1238	5511
s__Salinivibrio_kushneri--RS_GCF_005280275.1	2526	2564	1652	6742
s__Sandarakinorhabdus_sp002280855--GB_GCA_002280855.1	2584	802	0	3386
s__SURF-16_sp018897105--GB_GCA_018897105.1	4060	321	278	4659
s__Scandinavium_sp902706205--GB_GCA_902706205.1	3936	1577	0	5513
s__SURF-10_sp018819925--GB_GCA_018819925.1	3229	627	586	4442
s__SZ-28-30_sp018992565--GB_GCA_018992565.1	2307	1173	0	3480
s__SZAS-10_sp018240225--GB_GCA_018240225.1	1877	961	0	2838
s__Sediminibacterium_sp008080615--GB_GCA_008080615.1	689	2542	0	3231
s__SZUA-226_sp004357365--GB_GCA_004357365.1	1883	3391	886	6160
s__Schinkia_azotoformans--RS_GCF_000307855.1	3364	2325	0	5689
s__SURF-10_sp021737145--GB_GCA_021737145.1	3580	177	246	4003
s__Saccharimonas_sp905372095--GB_GCA_905372095.1	532	684	230	1446
s__Scalindua_brodae--GB_GCA_007859995.1	2438	853	1390	4681
s__Scybalousia_sp900542735--GB_GCA_900542735.1	928	1541	621	3090
s__SXXK01_sp903896675--GB_GCA_903896675.1	2908	4273	2036	9217
s__Saccharolobus_sp001719125--RS_GCF_001719125.1	1750	2297	1145	5192
s__Saccharicrinis_fermentans--RS_GCF_000517085.1	3915	1624	0	5539
s__Scatosoma_sp934871445--GB_GCA_934871445.1	1320	1505	748	3573
s__SYFN01_sp900299005--GB_GCA_900299005.1	2253	1413	0	3666
s__Sedimentibacter_sp023425285--GB_GCA_023425285.1	1780	1730	0	3510
s__Saccharofermentans_sp900176545--GB_GCA_900176545.1	2560	465	0	3025
s__Schaedlerella_sp004556565--GB_GCA_004556565.1	1287	4240	905	6432
s__SZUA-472_sp003251795--GB_GCA_003251795.1	3034	1696	0	4730
s__Secundilactobacillus_similis--RS_GCF_001311075.1	2415	2229	0	4644
s__SZUA-592_sp003250975--GB_GCA_003250975.1	2038	428	0	2466
s__SZUA-584_sp023436115--GB_GCA_023436115.1	2223	834	0	3057
s__SZUA-451_sp024763175--GB_GCA_024763175.1	849	1354	670	2873
s__Sediminibacterium_sp903944755--GB_GCA_903944755.1	1273	1105	0	2378
s__Salinimicrobium_catena--RS_GCF_900102915.1	2960	4	0	2964
s__Secundilactobacillus_pentosiphilus--RS_GCF_002217985.1	1954	1004	0	2958
s__Scandinavium_goeteborgense--RS_GCF_003935895.2	3575	2193	541	6309
s__SZUA-152_sp011321815--GB_GCA_011321815.1	2145	2038	0	4183
s__Saccharolobus_solfataricus--RS_GCF_900079115.1	2492	1041	857	4390
s__SW10_sp002172625--GB_GCA_002172625.1	1735	2278	1130	5143
s__Saccharofermentans_sp902775565--GB_GCA_902775565.1	1359	1373	661	3393
s__SXXK01_sp003670925--GB_GCA_003670925.1	4055	1912	0	5967
s__Scatosoma_sp900555925--GB_GCA_900555925.1	828	1418	825	3071
s__Sediminibacterium_sp903958045--GB_GCA_903958045.1	1895	661	0	2556
s__SURF-12_sp003598175--GB_GCA_003598175.1	5607	835	0	6442
s__Scatosoma_sp015069295--GB_GCA_015069295.1	1124	426	0	1550
s__Saccharofermentans_sp003149065--GB_GCA_003149065.1	1672	1895	0	3567
s__Scatousia_excrementigallinarum--GB_GCA_018711035.1	1712	1585	0	3297
s__SbD1_sp021793275--GB_GCA_021793275.1	1354	3592	0	4946
s__SYAC01_sp903867275--GB_GCA_903867275.1	1172	1745	715	3632
s__SYFI01_sp005792725--GB_GCA_005792725.1	1474	643	0	2117
s__Schaedlerella_sp900765975--GB_GCA_900765975.1	2038	1152	0	3190
s__Schlesneria_sp903904835--GB_GCA_903904835.1	5229	930	2542	8701
s__SXQI01_sp005793025--GB_GCA_005793025.1	1253	1000	1095	3348
s__Sediminibacterium_sp002256765--GB_GCA_002256765.1	2124	1531	0	3655
s__SZUA-236_sp002923215--GB_GCA_002923215.1	919	1600	0	2519
s__Salana_multivorans--RS_GCF_003751805.1	2866	932	0	3798
s__Salegentibacter_salinarum--RS_GCF_900168115.1	3694	64	0	3758
s__SYAN01_sp010028225--GB_GCA_010028225.1	863	1629	0	2492
s__Sediminibacterium_sp903825095--GB_GCA_903825095.1	1200	1901	0	3101
s__Saccharimonas_sp010202265--GB_GCA_010202265.1	680	337	0	1017
s__Selenomonas_A_ruminantium_J--GB_GCA_002373045.1	1372	1982	0	3354
s__Salinivibrio_socompensis--RS_GCF_000513715.1	1982	3994	0	5976
s__Sedimentibacter_sp002381185--GB_GCA_002381185.1	2863	1893	1531	6287
s__SYLY01_sp005808475--GB_GCA_005808475.1	6177	1313	0	7490
s__Sediminibacterium_sp003509845--GB_GCA_003509845.1	1065	1855	0	2920
s__Secundilactobacillus_angelensis--RS_GCF_012641075.1	2407	115	0	2522
s__Saccharofermentans_sp002450095--GB_GCA_002450095.1	1456	1253	0	2709
s__SZUA-185_sp022561355--GB_GCA_022561355.1	1533	2549	0	4082
s__SSSZ01_sp009469665--GB_GCA_009469665.1	1744	2363	0	4107
s__Salimicrobium_album--RS_GCF_900107115.1	2215	549	623	3387
s__SZAS-7_sp018239765--GB_GCA_018239765.1	1709	1087	0	2796
s__SZUA-6_sp003641675--GB_GCA_003641675.1	1591	3020	0	4611
s__SZUA-584_sp023396555--GB_GCA_023396555.1	2303	1697	0	4000
s__Saccharofermentans_sp017428155--GB_GCA_017428155.1	1405	1171	839	3415
s__SXTU01_sp009773355--GB_GCA_009773355.1	4782	450	0	5232
s__SYKL01_sp005797785--GB_GCA_005797785.1	2490	2778	1786	7054
s__Saccharomonospora_piscinae--RS_GCF_005862235.1	4108	753	228	5089
s__Scatosoma_sp003150575--GB_GCA_900540805.1	1003	1061	1554	3618
s__Selenomonas_C_sp022771645--GB_GCA_022771645.1	1672	1714	0	3386
s__Saccharophagus_degradans--RS_GCF_000013665.1	3464	1289	0	4753
s__Sediminibacterium_sp017987615--GB_GCA_017987615.1	791	1194	799	2784
s__Scybalousia_sp934167875--GB_GCA_934167875.1	795	667	245	1707
s__Sedimentimonas_flavescens--RS_GCF_019264375.1	2785	677	0	3462
s__Scatosoma_sp904419075--GB_GCA_904419075.1	575	1629	1381	3585
s__SZUA-584_sp023391105--GB_GCA_023391105.1	1192	1778	1358	4328
s__SXYR01_sp903834825--GB_GCA_903834825.1	886	1697	1208	3791
s__SW10_sp002729295--GB_GCA_002729295.1	1671	1781	974	4426
s__Salinibacter_altiplanensis--RS_GCF_002894645.1	2431	1451	307	4189
s__SXRM01_sp903919145--GB_GCA_903919145.1	3660	3410	0	7070
s__SV1-B22_sp018433595--GB_GCA_018433595.1	1937	2371	794	5102
s__Secundilactobacillus_collinoides--RS_GCF_001435975.1	1926	2979	1225	6130
s__Scalindua_sp024654465--GB_GCA_024654465.1	2165	983	0	3148
s__Selenomonas_sp905372355--GB_GCA_905372355.1	1784	820	0	2604
s__Schaedlerella_sp900066545--GB_GCA_003480425.1	1704	7705	3093	12502
s__SXXK01_sp903871805--GB_GCA_903871805.1	3517	2951	1277	7745
s__Sedimentibacter_saalensis--RS_GCF_007830175.1	2925	2298	0	5223
s__SZUA-370_sp003247225--GB_GCA_003247225.1	1520	1537	989	4046
s__Secundilactobacillus_silagincola--RS_GCF_002583405.1	1634	1450	0	3084
s__Salisediminibacterium_halotolerans--RS_GCF_003814815.1	2441	331	241	3013
s__Saccharofermentans_sp900313405--GB_GCA_900313405.1	909	1345	640	2894
s__SYLG01_sp005808665--GB_GCA_005808665.1	2997	679	557	4233
s__Sediminibacterium_sp903938445--GB_GCA_903938445.1	1707	534	193	2434
s__Saccharofermentans_sp902764825--GB_GCA_902764825.1	1429	2724	1216	5369
s__Scatomorpha_sp900545405--GB_GCA_900545405.1	1831	1647	562	4040
s__Scybalomonas_excrementigallinarum--GB_GCA_018710905.1	2084	1770	639	4493
s__Scatovivens_sp934140005--GB_GCA_934140005.1	1235	460	0	1695
s__SXQI01_sp008933045--GB_GCA_008933045.1	1012	1514	1167	3693
s__SUP05_sp000205985--GB_GCA_000205985.2	718	1607	1181	3506
s__SXYR01_sp903920455--GB_GCA_903920455.1	1683	794	263	2740
s__Salipiger_marinus--RS_GCF_900100085.1	2557	3679	2122	8358
s__SZUA-76_sp945787155--GB_GCA_945787155.1	2285	1208	0	3493
s__SZUA-451_sp022729615--GB_GCA_022729615.1	1308	560	263	2131
s__SZUA-444_sp023395435--GB_GCA_023395435.1	1157	1286	0	2443
s__Scatovivens_sp928721915--GB_GCA_928721915.1	1532	704	0	2236
s__SXUL01_sp005790545--GB_GCA_005790545.1	960	456	1532	2948
s__Sediminibacterium_sp009928005--GB_GCA_009928005.1	1244	1405	627	3276
s__Scybalosoma_faecavium--GB_GCA_900545085.1	1189	681	573	2443
s__Saccharicenans_subterraneum--GB_GCA_003426165.1	2259	43	0	2302
s__Scatomorpha_stercorigallinarum--GB_GCA_018713375.1	1195	1121	616	2932
s__Salegentibacter_agarivorans--RS_GCF_900113135.1	2672	1612	790	5074
s__SZUA-370_sp018816345--GB_GCA_018816345.1	2928	1388	0	4316
s__Selenomonas_C_sp900315575--GB_GCA_900315575.1	1521	1844	1429	4794
s__SURF-10_sp018896025--GB_GCA_018896025.1	1806	1823	2235	5864
s__Sanguibacter_inulinus--RS_GCF_013415325.1	3352	908	0	4260
s__SXYR01_sp945871875--GB_GCA_945871875.1	2194	2176	0	4370
s__SZUA-217_sp004356805--GB_GCA_004356805.1	988	2453	1437	4878
s__Saccharicenans_sp002316315--GB_GCA_002316315.1	1777	542	0	2319
s__Sediminibacterium_sp903953815--GB_GCA_903953815.1	1640	1556	755	3951
s__Scatavimonas_sp900540275--GB_GCA_900540275.1	2108	590	199	2897
s__Sedimentitalea_nanhaiensis--RS_GCF_000473225.1	4671	128	0	4799
s__Sediminibacterium_sp001829005--GB_GCA_001829005.1	2327	765	615	3707
s__Sediminibacterium_sp002281875--GB_GCA_002281875.1	2156	691	484	3331
s__Saccharolobus_shibatae--RS_GCF_019175345.1	2161	1154	870	4185
s__Selenomonas_C_bovis--RS_GCF_000381005.1	1485	2954	998	5437
s__Sam29DG08-bin30_sp003045995--GB_GCA_003045995.1	1440	1077	0	2517
s__Scatousia_sp900321895--GB_GCA_900321895.1	1400	1586	371	3357
s__Salinicola_sp000737985--GB_GCA_000737985.1	3065	1462	0	4527
s__Sandaracinobacteroides_sp020692215--GB_GCA_020692215.1	2725	67	35	2827
s__Scybalousia_sp900543675--GB_GCA_900543675.1	1064	591	499	2154
s__Scybalocola_faecipullorum--GB_GCA_018716485.1	1968	1004	694	3666
s__Sediminibacterium_sp903819975--GB_GCA_903819975.1	1788	1191	356	3335
s__SXRF01_sp005792635--GB_GCA_005792635.1	1446	924	0	2370
s__SZUA-451_sp020721085--GB_GCA_020721085.1	975	1198	518	2691
s__Schlesneria_sp903834925--GB_GCA_903834925.1	4517	3404	2827	10748
s__Saccharopolyspora_C_gregorii--RS_GCF_024734405.1	4593	1646	1295	7534
s__SYFN01_sp903872555--GB_GCA_903872555.1	1496	1737	781	4014
s__SZUA-117_sp004357475--GB_GCA_004357475.1	1541	2694	0	4235
s__Scybalenecus_merdavium--GB_GCA_900546735.1	1588	929	684	3201
s__Saccharomonospora_viridis--RS_GCF_000023865.1	3397	508	596	4501
s__SYOX01_sp005804885--GB_GCA_005804885.1	6749	653	0	7402
s__Scybalousia_sp934148875--GB_GCA_934148875.1	812	1126	0	1938
s__Saccharofermentans_sp017527865--GB_GCA_017527865.1	1347	1185	0	2532
s__SYFN01_sp005800405--GB_GCA_005800405.1	1972	869	0	2841
s__SZUA-584_sp023415795--GB_GCA_023415795.1	1054	1137	0	2191
s__Salibaculum_griseiflavum--RS_GCF_003129565.1	2662	791	0	3453
s__Scalindua_sp022570935--GB_GCA_022570935.1	1302	3056	0	4358
s__Saccharolobus_sp009601705--RS_GCF_009601705.1	2064	1286	0	3350
s__Saccharofermentans_sp902787975--GB_GCA_902787975.1	1712	1814	0	3526
s__SXXK01_sp003669615--GB_GCA_003669615.1	2033	4624	0	6657
s__Scatomorpha_sp900752445--GB_GCA_900752445.1	1585	1198	539	3322
s__Sediminibacterium_sp002786355--GB_GCA_002786355.1	2319	1226	0	3545
s__Schaedlerella_sp009911175--GB_GCA_009911175.1	1855	4165	3416	9436
s__SXYR01_sp903951405--GB_GCA_903951405.1	1419	1683	646	3748
s__SZUA-584_sp023412005--GB_GCA_023412005.1	1977	1522	0	3499
s__Scalindua_sp001828595--GB_GCA_001828595.1	813	1374	938	3125
s__SURF-33_sp003597945--GB_GCA_003597945.1	2546	1900	0	4446
s__Scybalomonas_sp900544525--GB_GCA_900544525.1	1641	3318	1350	6309
s__Sedimenticola_selenatireducens--RS_GCF_000428045.1	3313	1721	0	5034
s__Selenomonas_C_sp002351185--GB_GCA_902763085.1	783	1934	843	3560
s__Sediminibacterium_sp017856545--GB_GCA_017856545.1	1264	1029	0	2293
s__SR-FBR-E99_sp022736275--GB_GCA_022736275.1	2101	1203	0	3304
s__SV1-B22_sp018398915--GB_GCA_018398915.1	2463	444	0	2907
s__Scatavimonas_sp900540865--GB_GCA_900540865.1	2374	45	0	2419
s__Salinicoccus_roseus--RS_GCF_003814515.1	1967	2209	862	5038
s__SR-FBR-E99_sp002325785--GB_GCA_002325785.1	2137	1105	0	3242
s__SPNT01_sp024244645--GB_GCA_024244645.1	4859	2144	0	7003
s__Schaedlerella_glycyrrhizinilytica_A--RS_GCF_015560805.1	2129	3704	1487	7320
s__Salinisphaera_sp002320455--GB_GCA_002320455.1	2401	526	0	2927
s__Sediminibacterium_sp000515315--RS_GCF_000515315.1	2629	1253	0	3882
s__Scatocola_faecipullorum--GB_GCA_001917125.1	1518	1466	661	3645
s__Salaquimonas_sp017854535--GB_GCA_017854535.1	2457	1914	0	4371
s__SURF-55_sp003604985--GB_GCA_003604985.1	1357	1075	0	2432
s__Scatosoma_pullicola--GB_GCA_018712725.1	1302	737	733	2772
s__SYDY01_sp005801425--GB_GCA_005801425.1	2684	336	0	3020
s__SR-FBR-E99_sp002403305--GB_GCA_002403305.1	1682	273	1283	3238
s__SZUA-161_sp020344295--GB_GCA_020344295.1	1255	2327	0	3582
s__Saccharofermentans_sp900111435--GB_GCA_900111435.1	1833	2445	786	5064
s__SXKJ01_sp005798445--GB_GCA_005798445.1	5440	1868	0	7308
s__Scatousia_sp000431315--GB_GCA_000431315.1	1692	933	670	3295
s__SYFN01_sp903846425--GB_GCA_903846425.1	1405	2307	840	4552
s__Schlegelella_thermodepolymerans--RS_GCF_015476235.1	3378	445	213	4036
s__Scatomorpha_intestinavium--GB_GCA_018712985.1	1659	789	0	2448
s__Scatomorpha_merdigallinarum--GB_GCA_930990965.1	1373	1029	1017	3419
s__Scatomorpha_stercoravium--GB_GCA_018716005.1	1546	1113	0	2659
s__Secundilactobacillus_silagei--RS_GCF_002217945.1	1397	2276	1007	4680
s__Scatomonas_merdavium--GB_GCA_018716575.1	1284	1442	871	3597
s__Sediminibacterium_sp013391385--GB_GCA_013391385.1	2672	445	510	3627
s__Sedimentibacter_sp002331025--GB_GCA_002331025.1	1621	2192	1368	5181
s__Saccharimonas_sp015257605--GB_GCA_015257605.1	369	546	276	1191
s__SXWH01_sp014189875--GB_GCA_014189875.1	2079	4465	2709	9253
s__Sedimentibacter_sp002385835--GB_GCA_012843025.1	1884	1156	0	3040
s__Sphingobacterium_detergens--RS_GCF_003610355.1	1308	11384	3097	15789
s__Shewanella_waksmanii--RS_GCF_000518805.1	3851	1107	0	4958
s__Simiduia_agarivorans--RS_GCF_000305785.2	3750	118	0	3868
s__Sinomicrobium_weinanense--RS_GCF_018863395.1	4352	266	0	4618
s__Spirirestis_rafaelensis--GB_GCA_019359015.1	4237	4150	0	8387
s__Sodaliphilus_sp002353885--GB_GCA_002353885.1	1601	1967	1108	4676
s__Sphingobium_chlorophenolicum--RS_GCF_000722875.1	3150	1115	1300	5565
s__Sphingobium_sp002312805--RS_GCF_002312805.1	2878	2748	0	5626
s__Sodalinema_sp004299065--GB_GCA_004299065.1	3146	1186	0	4332
s__Sporosarcina_sp009650995--RS_GCF_009650995.1	2973	1270	0	4243
s__Sphingomonas_sp943913195--GB_GCA_943913195.1	2752	1894	0	4646
s__Specibacter_sp002929705--RS_GCF_002929705.1	3183	1636	0	4819
s__Solibacillus_sp003073375--RS_GCF_003073375.1	3479	88	0	3567
s__Sphingorhabdus_B_sp021732525--GB_GCA_021732525.1	1939	1312	0	3251
s__Sodaliphilus_sp902782465--GB_GCA_902782465.1	2014	972	0	2986
s__Shewanella_algicola--RS_GCF_014648035.1	4336	131	0	4467
s__Sphaerisporangium_melleum--RS_GCF_014646695.1	7218	471	0	7689
s__Sinorhizobium_mexicanum--RS_GCF_013488225.1	6484	97	0	6581
s__Shinella_sp002364745--RS_GCF_022637395.1	2961	3232	1579	7772
s__Sphaerochaeta_halotolerans--RS_GCF_003429665.1	1364	1296	1028	3688
s__Sphingomonas_sp017849555--GB_GCA_017849555.1	3710	2138	0	5848
s__Slackia_heliotrinireducens--RS_GCF_000023885.1	2743	18	0	2761
s__Spirillospora_litoris--RS_GCF_009733595.1	6860	2442	700	10002
s__Sporofaciens_sp910579015--GB_GCA_910579015.1	1644	1719	1074	4437
s__Spyradenecus_sp017548245--GB_GCA_017548245.1	687	1190	520	2397
s__Shinella_sp001262505--RS_GCF_001262505.1	5173	2892	2141	10206
s__Spirosoma_utsteinense--RS_GCF_014282275.1	5594	515	0	6109
s__Serinicoccus_marinus--RS_GCF_008386315.1	1729	2537	1713	5979
s__Sphingomonas_carotinifaciens--RS_GCF_009789535.1	3011	532	706	4249
s__Serratia_J_quinivorans--RS_GCF_900457075.1	4194	3170	1520	8884
s__Serratia_surfactantfaciens--RS_GCF_001642805.2	4208	1757	1001	6966
s__Sphingomonas_pseudosanguinis--RS_GCF_014196255.1	3496	77	0	3573
s__Sphingobacterium_litopenaei--RS_GCF_014692495.1	2826	1089	0	3915
s__Shewanella_benthica_A--RS_GCF_000172075.1	2686	2296	0	4982
s__Sphingopyxis_sp002454115--GB_GCA_002454115.1	3212	422	0	3634
s__Shimwellia_blattae--RS_GCF_000262305.1	3581	295	183	4059
s__Shewanella_sp002873135--RS_GCF_002873135.1	3236	1478	502	5216
s__Siminovitchia_fordii--RS_GCF_000374565.1	3386	1935	953	6274
s__Shewanella_sp002836315--RS_GCF_010092445.1	3541	1868	503	5912
s__Sphaerochaeta_sp016406725--RS_GCF_016406725.1	1583	2481	0	4064
s__Sporomusa_sp023388195--GB_GCA_023388195.1	2715	3434	0	6149
s__Spiro-10_sp016938205--RS_GCF_021021555.1	1626	1941	0	3567
s__Silvanigrella_sanaruensis--RS_GCF_004295685.1	2664	959	0	3623
s__Singulisphaera_acidiphila--RS_GCF_000242455.2	7038	998	0	8036
s__Sodaliphilus_sp934667475--GB_GCA_934667475.1	1575	640	0	2215
s__Sphingopyxis_sp005503215--GB_GCA_005503215.1	4037	1350	0	5387
s__Shewanella_litoralis--RS_GCF_009828585.1	3936	102	0	4038
s__Sodaliphilus_sp017964485--GB_GCA_017964485.1	1749	1279	0	3028
s__Shewanella_polaris--RS_GCF_006385555.1	3369	1258	0	4627
s__Sphingomonas_taxi--RS_GCF_000764535.1	3334	981	0	4315
s__Sphingomonas_excrementigallinarum--GB_GCA_019112965.1	2889	1285	0	4174
s__Sphingopyxis_sp001427085--RS_GCF_003797775.2	3604	1851	445	5900
s__Sporofaciens_sp910575835--GB_GCA_910575835.1	1498	3059	1404	5961
s__Sodaliphilus_sp902779125--GB_GCA_902779125.1	1464	2089	790	4343
s__Specibacter_psychrochitiniphilus--RS_GCF_003185915.1	3664	76	0	3740
s__Shewanella_baltica--RS_GCF_900456975.1	3398	5004	6069	14471
s__Serratia_A_fonticola--RS_GCF_001006005.1	3939	9411	8290	21640
s__Serratia_bockelmannii--RS_GCF_008011855.1	4243	6277	2752	13272
s__Sharpea_azabuensis--RS_GCF_000702165.1	1619	5322	2649	9590
s__Spirillospora_bangladeshensis--RS_GCF_004348335.1	5387	7012	0	12399
s__Sphaerobacter_thermophilus--RS_GCF_000024985.1	2583	1717	678	4978
s__Spirillospora_chibensis--RS_GCF_001552135.1	8251	231	0	8482
s__Sodaliphilus_sp902761475--GB_GCA_902761475.1	1135	1349	565	3049
s__Sporolactobacillus_sp900543345--GB_GCA_900543345.1	1791	1613	1156	4560
s__Sideroxyarcus_sp018820925--GB_GCA_018820925.1	3067	324	0	3391
s__Spiro-02_sp001604275--GB_GCA_001604275.1	1922	631	0	2553
s__Sphingomonas_panni--RS_GCF_022664435.1	2815	1419	0	4234
s__Sphingobium_baderi_A--RS_GCF_001456115.1	2913	2668	0	5581
s__Sphingomonas_sp001421965--RS_GCF_001421965.1	3211	1084	0	4295
s__Sporosarcina_pasteurii--RS_GCF_900457495.1	3079	73	0	3152
s__Slackia_A_equolifaciens--RS_GCF_003725995.1	1566	1341	0	2907
s__Sphingobium_amiense--RS_GCF_003967075.1	4338	140	0	4478
s__Sphingobium_sp016000085--GB_GCA_016000085.1	1771	1844	0	3615
s__Solibacter_sp003136215--GB_GCA_003136215.1	4728	3547	0	8275
s__Sphingomonas_sp024666595--GB_GCA_024666595.1	3063	1819	0	4882
s__Sphingomonas_pacifica--RS_GCF_004361835.1	2324	1050	1467	4841
s__Sodaliphilus_sp902793405--GB_GCA_902793405.1	1943	1300	0	3243
s__Sideroxyarcus_sp013791855--GB_GCA_013791855.1	945	735	1243	2923
