gtdb_species_clade_id	ta_core	ta_accessory	ta_singleton	ta_total	median_size_mb	n_genomes_seen	ta_per_mb
s__Streptacidiphilus_jiangxiensis--RS_GCF_900109465.1	12	0	2	14	9.528734	2.0	1.4692402999181213
s__Streptobacillus_felis--RS_GCF_001559775.1	1	0	3	4	1.386907	2.0	2.884115517478822
s__Streptobacillus_moniliformis--RS_GCF_000024565.1	0	2	2	4	1.653248	24.0	2.4194797150820686
s__Streptococcus_acidominimus--RS_GCF_001921825.1	5	9	0	14	2.382433	5.0	5.876345735640835
s__Streptococcus_agalactiae--RS_GCF_000186445.1	0	49	17	66	2.09519	1487.0	31.5007230847799
s__Streptococcus_alactolyticus--RS_GCF_012277075.1	1	1	10	12	1.579152	22.0	7.599015167634275
s__Streptococcus_anginosus--RS_GCF_900636475.1	0	39	12	51	1.950501	87.0	26.147128353176953
s__Streptococcus_anginosus_C--RS_GCF_001697145.1	0	19	12	31	1.957626	45.0	15.835506884358912
s__Streptococcus_australis--RS_GCF_000186465.1	1	2	0	3	2.129953	5.0	1.4084817834008545
s__Streptococcus_australis_B--RS_GCF_015553625.1	1	0	0	1	2.018595	3.0	0.49539407360069754
s__Streptococcus_australis_C--RS_GCF_003943615.1	1	0	4	5	1.879343	2.0	2.6605042294035735
s__Streptococcus_australis_D--RS_GCF_019930045.1	1	0	2	3	1.98515	2.0	1.511220814548019
s__Streptococcus_azizii--RS_GCF_001984715.1	2	0	2	4	2.337793	4.0	1.7110154748517084
s__Streptococcus_canis--RS_GCF_900636575.1	1	15	8	24	2.106614	21.0	11.392689880538153
s__Streptococcus_catagoni--RS_GCF_011421425.1	2	0	0	2	2.023813	3.0	0.9882335966811162
s__Streptococcus_chenjunshii--RS_GCF_003086355.1	2	0	0	2	2.385174	3.0	0.8385132489285897
s__Streptococcus_chosunense--RS_GCF_003626515.1	2	0	3	5	1.902053	2.0	2.628738526213518
s__Streptococcus_constellatus--RS_GCF_023167545.1	0	20	23	43	1.903262	35.0	22.592790693031226
s__Streptococcus_constellatus_A--RS_GCF_902167705.1	4	0	0	4	2.04068	2.0	1.9601309367465747
s__Streptococcus_criceti--RS_GCF_000187975.2	8	0	0	8	2.418558	2.0	3.307756109218799
s__Streptococcus_cristatus--RS_GCF_000222765.1	0	2	4	6	1.998501	18.0	3.0022501865147926
s__Streptococcus_cristatus_B--RS_GCF_000385925.1	3	0	0	3	2.1421	3.0	1.400494841510667
s__Streptococcus_cristatus_C--RS_GCF_003943465.1	0	3	0	3	2.096922	8.0	1.4306683796536064
s__Streptococcus_cristatus_D--RS_GCF_003943515.1	0	0	1	1	2.003744	2.0	0.4990657489180254
s__Streptococcus_danieliae--RS_GCF_009767945.1	1	0	3	4	1.724297	3.0	2.3197859765458038
s__Streptococcus_dentisani--RS_GCF_002096675.1	0	2	2	4	1.884389	8.0	2.1227039639904497
s__Streptococcus_downei--RS_GCF_900459175.1	18	0	0	18	2.23211	2.0	8.06411870382732
s__Streptococcus_dysgalactiae--RS_GCF_900459225.1	0	27	12	39	2.147716	136.0	18.158825468544258
s__Streptococcus_equi--GB_GCA_900637675.1	4	14	15	33	2.139829	472.0	15.421793049818465
s__Streptococcus_equinus--RS_GCF_000187265.1	0	6	6	12	1.846241	41.0	6.499693160318723
s__Streptococcus_equinus_B--RS_GCF_900101445.1	0	3	3	6	1.863854	10.0	3.219136262818869
s__Streptococcus_ferus--RS_GCF_000372425.1	2	3	0	5	1.872314	3.0	2.6704922358108734
s__Streptococcus_gallinaceus--RS_GCF_024170225.1	5	0	0	5	2.055108	2.0	2.432962160626108
s__Streptococcus_gallolyticus--RS_GCF_002000985.1	0	29	11	40	2.330998	29.0	17.16003188333924
s__Streptococcus_gallolyticus_C--GB_GCA_019794795.1	5	0	0	5	2.261006	2.0	2.211405011751406
s__Streptococcus_gordonii--RS_GCF_001553855.1	1	9	7	17	2.198505	89.0	7.732527331072706
s__Streptococcus_halichoeri--RS_GCF_009870755.1	3	11	3	17	1.999126	21.0	8.503716123946164
s__Streptococcus_halitosis--RS_GCF_003143695.2	1	5	2	8	1.921648	14.0	4.163093344878979
s__Streptococcus_henryi--RS_GCF_000376985.1	6	0	13	19	2.422509	2.0	7.8431081164197956
s__Streptococcus_himalayensis--RS_GCF_001708305.1	3	0	0	3	2.151584	2.0	1.394321578892574
s__Streptococcus_hyointestinalis--RS_GCF_900459405.1	1	5	5	11	1.74958	4.0	6.287223219286915
s__Streptococcus_hyovaginalis--RS_GCF_000420785.1	1	4	6	11	2.019794	4.0	5.44609994880666
s__Streptococcus_ilei--RS_GCF_000479335.1	0	2	5	7	2.009598	6.0	3.483283721420901
s__Streptococcus_infantarius--RS_GCF_000154985.1	0	2	12	14	1.88442	23.0	7.429341654195986
s__Streptococcus_infantis--RS_GCF_000187465.1	2	0	0	2	1.905984	3.0	1.049326751955945
s__Streptococcus_infantis_B--RS_GCF_021497965.1	0	2	1	3	1.689662	4.0	1.775503029600003
s__Streptococcus_infantis_F--RS_GCF_000963255.1	1	0	7	8	2.024688	2.0	3.951226065448109
s__Streptococcus_infantis_H--RS_GCF_019929665.1	0	5	5	10	1.829592	6.0	5.465699456490846
s__Streptococcus_infantis_I--RS_GCF_000279535.1	0	1	0	1	1.732098	6.0	0.5773345388078504
s__Streptococcus_infantis_L--RS_GCF_019929575.1	5	0	0	5	1.969673	3.0	2.5384924299617246
s__Streptococcus_iniae--RS_GCF_003674745.1	1	2	8	11	1.99539	94.0	5.5127067891489885
s__Streptococcus_intermedius--RS_GCF_000413475.1	0	13	10	23	1.942413	51.0	11.840942168323627
s__Streptococcus_lactarius--RS_GCF_016642265.1	4	5	1	10	1.98552	10.0	5.036463999355333
s__Streptococcus_lutetiensis--RS_GCF_900475675.1	0	8	5	13	1.845251	58.0	7.045112019990777
s__Streptococcus_macacae--RS_GCF_000187995.2	6	0	0	6	1.916985	2.0	3.129914944561382
s__Streptococcus_macedonicus--GB_GCA_000283635.1	0	5	1	6	2.107416	9.0	2.847088567231149
s__Streptococcus_massiliensis--RS_GCF_000380065.1	6	0	0	6	1.864153	3.0	3.2186199308747727
s__Streptococcus_merionis--RS_GCF_000380085.1	2	0	0	2	2.35734	2.0	0.8484138902322108
s__Streptococcus_minor--RS_GCF_000377005.1	0	0	5	5	1.927889	2.0	2.5935103110189437
s__Streptococcus_mitis--RS_GCF_000148585.2	1	7	9	17	1.903742	31.0	8.929781451478194
s__Streptococcus_mitis_AC--RS_GCF_002096755.1	1	6	3	10	1.98769	9.0	5.030965593226308
s__Streptococcus_mitis_AD--RS_GCF_002096815.1	6	0	4	10	1.9836	2.0	5.04133897963299
s__Streptococcus_mitis_AK--RS_GCF_001281025.1	1	4	5	10	1.915198	7.0	5.221392252915886
s__Streptococcus_mitis_AP--RS_GCF_000220045.1	2	0	1	3	1.961646	3.0	1.529327921551595
s__Streptococcus_mitis_AQ--RS_GCF_000722765.2	3	0	3	6	1.942107	2.0	3.089428131405736
s__Streptococcus_mitis_AT--RS_GCF_002860865.1	7	1	1	9	1.964794	3.0	4.580632880597152
s__Streptococcus_mitis_AX--RS_GCF_007475365.1	2	1	0	3	1.916998	3.0	1.5649468596211369
s__Streptococcus_mitis_BA--RS_GCF_900411395.1	7	9	2	18	2.110972	14.0	8.52687766583356
s__Streptococcus_mitis_BB--RS_GCF_005144795.1	1	2	4	7	1.920506	6.0	3.6448727574920357
s__Streptococcus_mitis_BC--RS_GCF_003943905.1	1	0	4	5	1.943341	2.0	2.572888648981316
s__Streptococcus_mitis_BD--RS_GCF_003942695.1	2	0	1	3	1.920734	2.0	1.5619028975381286
s__Streptococcus_mitis_BE--RS_GCF_003942765.1	0	2	4	6	2.046314	3.0	2.9321013295124794
s__Streptococcus_mitis_BF--RS_GCF_005844455.1	7	0	1	8	2.17086	2.0	3.6851754604166094
s__Streptococcus_mitis_BM--RS_GCF_009496165.1	10	0	4	14	2.001505	26.0	6.994736460813239
s__Streptococcus_mitis_BN--RS_GCF_009496205.1	1	2	2	5	2.014392	5.0	2.482138531129989
s__Streptococcus_mitis_BO--RS_GCF_013305725.1	0	0	1	1	1.655328	2.0	0.6041098803379149
s__Streptococcus_mitis_BU--RS_GCF_019929545.1	2	3	4	9	1.952431	3.0	4.609637933427609
s__Streptococcus_mitis_C--RS_GCF_000148545.1	4	0	4	8	2.029198	2.0	3.9424442563022435
s__Streptococcus_mitis_I--RS_GCF_002005545.1	6	0	3	9	2.018798	2.0	4.458098333760981
s__Streptococcus_mitis_K--RS_GCF_000220085.1	1	0	9	10	1.943752	2.0	5.144689240191136
s__Streptococcus_mitis_N--RS_GCF_000222785.1	2	3	4	9	2.093429	9.0	4.29916658267369
s__Streptococcus_mitis_O--RS_GCF_000722695.1	2	1	10	13	2.247624	3.0	5.78388556093012
s__Streptococcus_mitis_Q--RS_GCF_001560895.1	2	0	2	4	2.060956	2.0	1.940846869122873
s__Streptococcus_mitis_Y--RS_GCF_002096855.1	0	2	3	5	1.908049	4.0	2.6204777759900293
s__Streptococcus_mutans--RS_GCF_006739205.1	3	24	3	30	1.984708	261.0	15.115573676329214
s__Streptococcus_oralis--RS_GCF_900637025.1	0	10	7	17	1.984663	49.0	8.565685962805777
s__Streptococcus_oralis_AA--RS_GCF_002096435.1	1	1	2	4	1.987577	6.0	2.012500647773646
s__Streptococcus_oralis_AC--RS_GCF_016028255.1	1	0	1	2	1.955353	5.0	1.0228332173269994
s__Streptococcus_oralis_BA--RS_GCF_002860905.1	7	0	3	10	1.902827	2.0	5.255338504236065
s__Streptococcus_oralis_BC--RS_GCF_003942675.1	0	2	2	4	2.041142	6.0	1.9596872731049582
s__Streptococcus_oralis_BD--RS_GCF_004127215.1	2	0	0	2	1.999487	2.0	1.00025656580913
s__Streptococcus_oralis_BH--RS_GCF_003944205.1	1	0	3	4	1.961621	3.0	2.0391298828876727
s__Streptococcus_oralis_BK--RS_GCF_015561235.1	1	0	2	3	1.835325	2.0	1.6345878795308733
s__Streptococcus_oralis_BM--RS_GCF_018448765.1	0	0	1	1	1.90469	2.0	0.5250198194981861
s__Streptococcus_oralis_BO--RS_GCF_016127915.1	1	0	1	2	1.905756	2.0	1.0494522908494057
s__Streptococcus_oralis_C--RS_GCF_002093545.1	0	0	2	2	1.885767	2.0	1.0605764126745245
s__Streptococcus_oralis_E--GB_GCA_000344275.1	2	0	8	10	1.964273	3.0	5.090942043188498
s__Streptococcus_oralis_F--RS_GCF_002356415.1	0	4	3	7	1.87185	7.0	3.7396158880252157
s__Streptococcus_oralis_G--RS_GCF_000960035.1	1	2	4	7	1.859497	7.0	3.7644588832356276
s__Streptococcus_oralis_H--RS_GCF_001983955.1	0	3	3	6	1.989212	14.0	3.01626975908048
s__Streptococcus_oralis_J--RS_GCF_001578705.1	1	0	0	1	1.947561	2.0	0.5134627362121135
s__Streptococcus_oralis_L--RS_GCF_000253155.1	1	0	2	3	1.95869	2.0	1.5316359403478856
s__Streptococcus_oralis_R--RS_GCF_001578935.1	0	1	12	13	2.031029	3.0	6.400696395767859
s__Streptococcus_oralis_S--RS_GCF_002386345.1	1	7	5	13	2.016828	29.0	6.445765330509097
s__Streptococcus_oralis_T--RS_GCF_002096355.1	0	2	2	4	1.95147	5.0	2.049736865029952
s__Streptococcus_oralis_W--RS_GCF_000257845.1	0	3	2	5	1.859121	9.0	2.689443021729086
s__Streptococcus_oralis_Y--RS_GCF_000287715.1	0	3	2	5	1.974383	4.0	2.5324367156726937
s__Streptococcus_orisratti--RS_GCF_000380105.1	3	0	4	7	2.247446	2.0	3.114646581052448
s__Streptococcus_panodentis--RS_GCF_017884005.1	4	0	7	11	2.783954	2.0	3.9512147111626126
s__Streptococcus_parasanguinis--RS_GCF_000164675.2	3	6	6	15	2.153652	26.0	6.964913551492998
s__Streptococcus_parasanguinis_B--RS_GCF_000963275.1	1	1	3	5	2.098457	3.0	2.3827031004209287
s__Streptococcus_parasanguinis_C--RS_GCF_000180035.1	0	3	2	5	1.988691	6.0	2.514216637979455
s__Streptococcus_parasanguinis_D--RS_GCF_001073155.1	2	2	4	8	2.022881	4.0	3.9547556183482864
s__Streptococcus_parasanguinis_E--RS_GCF_943193075.1	0	9	4	13	2.130061	27.0	6.1031116010292665
s__Streptococcus_parasanguinis_F--RS_GCF_009717815.1	1	6	3	10	2.107852	12.0	4.744166098948124
s__Streptococcus_parasanguinis_I--RS_GCF_023109675.1	1	8	2	11	2.106453	23.0	5.222048628666293
s__Streptococcus_parasanguinis_J--RS_GCF_000507765.1	2	2	1	5	2.170715	3.0	2.3033885148441873
s__Streptococcus_parasanguinis_L--RS_GCF_016648855.1	3	0	0	3	2.135306	2.0	1.4049508595021043
s__Streptococcus_parasanguinis_M--RS_GCF_000187505.1	0	0	6	6	2.13153	2.0	2.814879452787434
s__Streptococcus_parasanguinis_N--GB_GCA_018377375.1	1	0	4	5	1.923187	2.0	2.599851184518198
s__Streptococcus_parasuis--RS_GCF_021654455.1	2	5	5	12	2.12659	4.0	5.642836653985958
s__Streptococcus_parauberis--RS_GCF_000187935.1	0	5	3	8	2.081053	25.0	3.844207715997623
s__Streptococcus_pasteurianus--RS_GCF_004843545.1	0	12	12	24	2.149841	34.0	11.16361628604162
s__Streptococcus_peroris--RS_GCF_000187585.1	1	0	1	2	1.63992	2.0	1.219571686423728
s__Streptococcus_phocae--RS_GCF_001302265.1	0	0	7	7	1.659203	2.0	4.2188930468423695
s__Streptococcus_pluranimalium--RS_GCF_002953735.1	0	0	8	8	2.246024	3.0	3.5618497398068767
s__Streptococcus_pneumoniae--RS_GCF_001457635.1	2	59	26	87	2.082615	8434.0	41.77440381443522
s__Streptococcus_porcinus--RS_GCF_900475415.1	0	1	1	2	2.024424	7.0	0.9879353337047971
s__Streptococcus_porcinus_A--RS_GCF_901542335.1	0	0	3	3	2.093169	2.0	1.4332335325050198
s__Streptococcus_pseudopneumoniae--RS_GCF_002087075.1	8	13	6	27	2.191367	127.0	12.321076296211452
s__Streptococcus_pseudopneumoniae_A--RS_GCF_001074155.1	0	0	1	1	1.739849	2.0	0.5747625224947682
s__Streptococcus_pseudopneumoniae_C--RS_GCF_001074825.1	2	0	2	4	2.0396	2.0	1.9611688566385566
s__Streptococcus_pseudopneumoniae_E--RS_GCF_009731465.1	1	4	3	8	1.925886	5.0	4.153932268057403
s__Streptococcus_pseudopneumoniae_G--RS_GCF_001076775.1	1	0	3	4	1.874563	2.0	2.133830658132055
s__Streptococcus_pseudopneumoniae_L--RS_GCF_001072375.1	2	1	3	6	1.918053	3.0	3.1281721620831124
s__Streptococcus_pseudopneumoniae_N--RS_GCF_001068775.1	5	0	1	6	2.043463	2.0	2.9361921404987514
s__Streptococcus_pseudoporcinus--RS_GCF_000188035.1	0	1	1	2	2.121218	10.0	0.9428545298031603
s__Streptococcus_pyogenes--RS_GCF_002055535.1	3	21	4	28	1.796085	2082.0	15.589462636790575
s__Streptococcus_ratti--RS_GCF_000286075.1	8	0	2	10	2.096943	5.0	4.768846840376682
s__Streptococcus_rubneri--RS_GCF_004785935.1	0	3	2	5	2.157038	5.0	2.317993470675992
s__Streptococcus_ruminantium--RS_GCF_003609975.1	1	5	1	7	2.088381	25.0	3.3518787998933144
s__Streptococcus_salivarius--RS_GCF_000785515.1	0	13	4	17	2.176614	153.0	7.8102961756195635
s__Streptococcus_sanguinis--RS_GCF_000194945.1	0	7	5	12	2.35075	56.0	5.104753801978092
s__Streptococcus_sanguinis_C--RS_GCF_000212815.1	0	0	4	4	2.279404	3.0	1.7548446874709354
s__Streptococcus_sanguinis_E--RS_GCF_003943735.1	2	1	1	4	2.345633	6.0	1.705296608634002
s__Streptococcus_sanguinis_F--RS_GCF_003943655.1	1	0	0	1	2.292169	3.0	0.4362680064166299
s__Streptococcus_sanguinis_G--RS_GCF_900635155.1	2	0	1	3	2.360223	2.0	1.2710663356809928
s__Streptococcus_sanguinis_H--RS_GCF_013343115.1	0	5	5	10	2.388435	22.0	4.186842011610113
s__Streptococcus_sanguinis_J--RS_GCF_019929225.1	0	1	0	1	2.424644	7.0	0.4124316806920934
s__Streptococcus_shenyangsis--RS_GCF_006385785.1	1	4	0	5	1.943039	5.0	2.5732885443884554
s__Streptococcus_sinensis--RS_GCF_000767835.1	0	4	5	9	2.199747	5.0	4.091379599563041
s__Streptococcus_sobrinus--RS_GCF_000686605.1	8	10	2	20	2.11454	51.0	9.458321904527699
s__Streptococcus_sp000187445--GB_GCA_010604095.1	1	7	7	15	2.084419	18.0	7.196249890257189
s__Streptococcus_sp000220065--RS_GCF_000220065.1	1	0	2	3	1.890154	2.0	1.5871722621543007
s__Streptococcus_sp000411475--RS_GCF_000411475.1	1	0	0	1	1.765113	2.0	0.5665359668191216
s__Streptococcus_sp001553685--RS_GCF_001553685.1	2	0	3	5	2.096062	2.0	2.3854256219520225
s__Streptococcus_sp001556435--RS_GCF_009738225.1	2	10	14	26	2.211514	83.0	11.756651777922272
s__Streptococcus_sp001650315--RS_GCF_001650315.1	3	0	7	10	1.98824	3.0	5.0295738944996575
s__Streptococcus_sp004166885--RS_GCF_004166885.1	1	3	1	5	1.980351	7.0	2.524804946193882
s__Streptococcus_sp004569635--RS_GCF_004569635.1	1	1	3	5	2.449105	3.0	2.0415621216730195
s__Streptococcus_sp007859205--RS_GCF_007859205.1	0	0	4	4	1.119449	3.0	3.5731864515489318
s__Streptococcus_sp011038795--RS_GCF_011038795.1	6	0	4	10	2.252031	2.0	4.440436210691593
s__Streptococcus_sp012843315--RS_GCF_012843315.1	3	0	1	4	1.85442	2.0	2.1570086603897716
s__Streptococcus_sp013276795--RS_GCF_013276795.1	5	0	4	9	1.990771	5.0	4.520861515463104
s__Streptococcus_sp013277415--RS_GCF_013277415.1	4	5	3	12	2.193402	4.0	5.4709533409744315
s__Streptococcus_sp013277515--RS_GCF_013277515.1	8	0	0	8	2.08086	2.0	3.8445642666974233
s__Streptococcus_sp013394695--RS_GCF_013394695.1	0	0	2	2	1.690562	2.0	1.1830385398465126
s__Streptococcus_sp013623465--RS_GCF_017639855.1	1	0	0	1	2.076301	4.0	0.4816257373088006
s__Streptococcus_sp015256435--RS_GCF_019929345.1	1	1	1	3	2.014183	3.0	1.489437652884569
s__Streptococcus_sp016458205--RS_GCF_016458205.1	5	6	7	18	1.947073	3.0	9.244645680978577
s__Streptococcus_sp019448285--RS_GCF_019448285.1	2	5	2	9	1.986223	3.0	4.531213262559138
s__Streptococcus_sp024295625--RS_GCF_024295625.1	3	0	0	3	2.092918	4.0	1.4334054176991167
s__Streptococcus_sp900550895--RS_GCF_019685515.1	0	1	1	2	1.79528	3.0	1.1140323514994876
s__Streptococcus_sp900555155--GB_GCA_900555155.1	0	2	2	4	1.641327	3.0	2.437052458163425
s__Streptococcus_sp900766505--RS_GCF_016648925.1	0	8	1	9	2.115174	9.0	4.254969094741142
s__Streptococcus_sp902363395--GB_GCA_902363395.1	0	0	7	7	2.012836	2.0	3.477680248167262
s__Streptococcus_sp902729355--RS_GCF_902729355.1	4	4	9	17	2.452019	5.0	6.933062101068548
s__Streptococcus_sp903645285--RS_GCF_903645285.1	3	0	7	10	2.026783	2.0	4.933927312396048
s__Streptococcus_sp905221035--GB_GCA_905221035.1	5	0	0	5	1.958524	2.0	2.552942930492555
s__Streptococcus_sp905221065--GB_GCA_905221065.1	4	0	0	4	1.951933	2.0	2.0492506658783882
s__Streptococcus_sp905221095--GB_GCA_905221095.1	8	0	0	8	2.00019	2.0	3.999620036096571
s__Streptococcus_sp905221165--GB_GCA_905221165.1	0	0	2	2	1.811741	2.0	1.103910547920481
s__Streptococcus_sp905221195--GB_GCA_905221195.1	1	0	1	2	1.920179	3.0	1.0415695620043757
s__Streptococcus_sp905221215--GB_GCA_905221215.1	2	0	6	8	1.957361	2.0	4.087135689328642
s__Streptococcus_sp905221255--GB_GCA_905221255.1	1	0	1	2	1.902776	3.0	1.0510958725567277
s__Streptococcus_sp905221305--GB_GCA_905221305.1	2	0	1	3	1.869846	6.0	1.6044102027653615
s__Streptococcus_sp905221335--GB_GCA_905221335.1	1	0	0	1	1.840889	2.0	0.5432158049724889
s__Streptococcus_sp905221385--GB_GCA_905221385.1	6	0	0	6	1.97768	3.0	3.033857853646697
s__Streptococcus_sp905221415--GB_GCA_905221415.1	3	0	0	3	1.981924	2.0	1.5136806456756162
s__Streptococcus_sp905221505--GB_GCA_905221505.1	8	0	0	8	1.990696	3.0	4.018694968995768
s__Streptococcus_sp905221545--GB_GCA_905221545.1	3	0	0	3	1.88638	2.0	1.5903476499962892
s__Streptococcus_sp905371745--GB_GCA_905371745.1	0	3	3	6	2.056467	6.0	2.9176252281218225
s__Streptococcus_sp916048145--GB_GCA_916048145.1	1	0	8	9	1.379694	2.0	6.523185575932055
s__Streptococcus_sp934196125--GB_GCA_934196125.1	2	3	11	16	1.696677	4.0	9.430197969324745
s__Streptococcus_sp934229725--GB_GCA_934229725.1	2	1	6	9	2.106473	3.0	4.272544675388671
s__Streptococcus_sp945876895--GB_GCA_945876895.1	1	0	3	4	1.596934	2.0	2.5047998226601726
s__Streptococcus_suis--RS_GCF_000294495.1	2	51	22	75	2.088808	1621.0	35.90564570798273
s__Streptococcus_suis_AA--RS_GCF_022354845.1	0	6	8	14	1.777828	18.0	7.874777537534565
s__Streptococcus_suis_AB--RS_GCF_019794555.1	7	0	9	16	2.202836	2.0	7.263364136050074
s__Streptococcus_suis_F--GB_GCA_000440235.1	1	13	4	18	2.333365	7.0	7.714181021828989
s__Streptococcus_suis_P--GB_GCA_002831545.1	2	37	13	52	2.413732	143.0	21.54340249870325
s__Streptococcus_suis_S--RS_GCF_002960425.1	9	0	1	10	2.096121	2.0	4.770716957656547
s__Streptococcus_suis_V--RS_GCF_024583055.1	3	0	11	14	2.188565	2.0	6.396885630538732
s__Streptococcus_suis_W--RS_GCF_902702775.1	0	34	15	49	2.232067	142.0	21.952746042121497
s__Streptococcus_suis_Y--RS_GCF_016743335.1	7	12	3	22	2.450204	6.0	8.97884421052288
s__Streptococcus_symci--RS_GCF_006385165.1	0	8	7	15	2.072613	19.0	7.237241105792543
s__Streptococcus_thermophilus--RS_GCF_010120595.1	0	5	2	7	1.814605	209.0	3.8575888416487336
s__Streptococcus_thoraltensis--RS_GCF_000380145.1	1	0	7	8	2.382465	2.0	3.3578667472554686
s__Streptococcus_timonensis--RS_GCF_900095845.1	0	0	3	3	1.691827	2.0	1.7732309509187405
s__Streptococcus_uberis--RS_GCF_900475595.1	0	10	10	20	1.927119	134.0	10.378186297784413
s__Streptococcus_urinalis--RS_GCF_000188055.2	10	0	0	10	2.139779	3.0	4.673379821000206
s__Streptococcus_vestibularis--RS_GCF_000188295.1	0	5	3	8	1.882797	18.0	4.248997634901691
s__Streptococcus_vicugnae--RS_GCF_016461705.1	0	2	4	6	1.740123	4.0	3.448032121867247
s__Streptococcus_vulneris--RS_GCF_019218685.1	0	7	4	11	2.048309	7.0	5.370283487501153
s__Streptococcus_xiaochunlingii--RS_GCF_006385805.1	0	6	5	11	1.943002	11.0	5.661342602838289
s__Streptococcus_zalophi--RS_GCF_016481285.1	0	0	2	2	1.581094	2.0	1.2649469291515874
s__Streptomonospora_nanhaiensis--RS_GCF_013410565.1	5	0	0	5	6.283946	3.0	0.795678384250915
s__Streptomyces_A_vitaminophilus--RS_GCF_000380165.1	13	0	0	13	6.429887	2.0	2.021808470351034
s__Streptomyces_abikoensis--RS_GCF_014648775.1	3	0	9	12	7.000866	2.0	1.7140736588873433
s__Streptomyces_abyssalis--RS_GCF_001751365.1	14	0	0	14	6.610598	2.0	2.1178114294652315
s__Streptomyces_abyssomicinicus--RS_GCF_008974245.1	2	0	16	18	6.505932	2.0	2.7667058309247623
s__Streptomyces_acidicola--RS_GCF_009377235.1	2	0	17	19	10.050388	2.0	1.8904742782069708
s__Streptomyces_acidiscabies--RS_GCF_020010905.1	13	3	9	25	10.72542	11.0	2.3309110505695814
s__Streptomyces_afghaniensis--GB_GCA_000415505.1	5	0	3	8	9.607552	2.0	0.8326782930761134
s__Streptomyces_agglomeratus--RS_GCF_001746415.1	6	0	2	8	9.018469	4.0	0.8870685257109605
s__Streptomyces_albidoflavus--RS_GCF_000719955.1	3	26	10	39	7.070328	117.0	5.516010006890769
s__Streptomyces_albireticuli--RS_GCF_021228125.1	7	1	0	8	6.939886	4.0	1.152756687934067
s__Streptomyces_albireticuli_B--RS_GCF_002192455.1	5	0	8	13	8.144417	2.0	1.5961854605430934
s__Streptomyces_alboflavus--RS_GCF_000716675.1	13	2	8	23	9.717375	3.0	2.3668943516124465
s__Streptomyces_albogriseolus--GB_GCA_014650475.1	6	16	6	28	7.458829	7.0	3.753940464381205
s__Streptomyces_alboniger--RS_GCF_008704395.1	4	2	2	8	7.962786	3.0	1.0046734899066734
s__Streptomyces_albulus_C--GB_GCA_001418405.1	4	3	0	7	9.336218	8.0	0.7497682680502962
s__Streptomyces_albus--RS_GCF_000725885.1	9	4	2	15	7.845903	16.0	1.9118258280786802
s__Streptomyces_alfalfae--RS_GCF_004127445.1	5	6	0	11	8.541802	6.0	1.2877844745172036
s__Streptomyces_alkaliphilus--RS_GCF_014141535.1	2	0	16	18	5.761373	2.0	3.1242552773444805
s__Streptomyces_alkaliterrae--RS_GCF_007097205.2	14	7	2	23	5.999109	3.0	3.8339026678795136
s__Streptomyces_althioticus--GB_GCA_014649355.1	3	21	0	24	7.345749	10.0	3.267195761793658
s__Streptomyces_ambofaciens--RS_GCF_001267885.1	9	0	2	11	8.137876	2.0	1.3517040564392968
s__Streptomyces_amritsarensis--RS_GCF_001953875.1	6	6	3	15	7.846227	4.0	1.9117468816540741
s__Streptomyces_angustmyceticus--RS_GCF_019933235.1	3	1	0	4	8.116382	3.0	0.4928304261677186
s__Streptomyces_anthocyanicus--RS_GCF_014651155.1	5	2	8	15	8.584079	26.0	1.7474210104543542
s__Streptomyces_antibioticus_B--RS_GCF_002019855.1	5	12	12	29	8.31619	5.0	3.487173813970099
s__Streptomyces_antimycoticus--RS_GCF_005405925.1	4	15	9	28	10.846423	7.0	2.581496222302966
s__Streptomyces_anulatus--RS_GCF_014650675.1	5	34	14	53	8.668234	35.0	6.11427887156715
s__Streptomyces_anulatus_C--RS_GCF_000721175.1	27	1	2	30	8.402354	3.0	3.57042800148625
s__Streptomyces_aquilus--RS_GCF_003955715.1	4	0	10	14	10.204079	2.0	1.3720003539760912
s__Streptomyces_ardesiacus--RS_GCF_003112575.1	5	2	6	13	7.851547	10.0	1.6557246616494814
s__Streptomyces_asiaticus--RS_GCF_018138715.1	4	10	11	25	11.215696	10.0	2.2290190461653028
s__Streptomyces_asoensis--RS_GCF_016860545.1	5	1	1	7	8.834141	4.0	0.7923803797109419
s__Streptomyces_atratus--RS_GCF_014648655.1	15	0	9	24	9.641288	2.0	2.4892939615536847
s__Streptomyces_atroolivaceus--RS_GCF_000717025.1	9	0	10	19	7.920474	2.0	2.3988463316715642
s__Streptomyces_aurantiacus--RS_GCF_001418335.1	25	0	2	27	9.255252	2.0	2.9172625445530818
s__Streptomyces_aureocirculatus--RS_GCF_000720475.1	14	0	0	14	9.315748	2.0	1.5028315493291575
s__Streptomyces_avermitilis--RS_GCF_000009765.2	9	0	0	9	9.446868	7.0	0.9526967032883279
