gtdb_species_clade_id,total_clusters,annotated_clusters,cog_annotated_clusters,cog_fraction,any_anno_fraction,species_lifestyle,phylum
s__CAIYLH01_sp903879335--GB_GCA_903879335.1,5369,3565,3487,0.6494691748929037,0.6639970199292233,free_living,p__Pseudomonadota
s__MGIIb-O3_sp002503285--GB_GCA_002503285.1,2720,1154,1120,0.4117647058823529,0.42426470588235293,free_living,p__Thermoplasmatota
s__Scatocola_faecipullorum--GB_GCA_001917125.1,3645,1810,1628,0.446639231824417,0.49657064471879286,host_associated,p__Pseudomonadota
s__Prevotella_sp000436915--GB_GCA_000436915.1,8006,4549,4172,0.5211091681239071,0.5681988508618536,host_associated,p__Bacteroidota
s__CAG-485_sp002361235--GB_GCA_002361235.1,3508,2456,2255,0.6428164196123147,0.7001140250855188,host_associated,p__Bacteroidota
s__Capnocytophaga_ochracea--RS_GCF_000023285.1,6348,4214,3302,0.5201638311279143,0.6638311279143038,host_associated,p__Bacteroidota
s__GCA-2700405_sp018657955--GB_GCA_018657955.1,2838,2128,2025,0.7135306553911205,0.7498238195912614,free_living,p__Bacteroidota
s__Stenotrophomonas_maltophilia_Q--RS_GCF_002799165.1,7837,5724,5040,0.6431032282761261,0.7303815235421718,host_associated,p__Pseudomonadota
s__Enterobacter_cloacae_M--RS_GCF_002208095.1,28829,18306,14979,0.5195809774879462,0.6349856047729716,host_associated,p__Pseudomonadota
s__GCA-000496135_sp000496135--GB_GCA_000496135.1,6373,2996,2817,0.4420210262042994,0.4701082692609446,free_living,p__Thermoplasmatota
s__Treponema_D_sp002437725--GB_GCA_002437725.1,4305,2826,2527,0.5869918699186992,0.6564459930313589,host_associated,p__Spirochaetota
s__UBA4657_sp002405475--GB_GCA_002405475.1,6862,4286,4006,0.5837948120081609,0.6245992422034392,free_living,p__Pseudomonadota
s__Providencia_rettgeri--GB_GCA_900455085.1,12997,9311,7870,0.6055243517734862,0.716396091405709,host_associated,p__Pseudomonadota
s__Micromonospora_arenicola--RS_GCF_006716065.1,13799,8040,7004,0.5075730125371404,0.5826509167330965,free_living,p__Actinomycetota
s__DMER64_sp002071385--GB_GCA_002071385.1,4614,2780,2670,0.5786736020806242,0.6025140875596012,free_living,p__Bacteroidota
s__Staphylococcus_cohnii--RS_GCF_002902365.1,12518,6531,5818,0.46477073014858605,0.5217287106566544,host_associated,p__Bacillota
s__Mesoplasma_florum--RS_GCF_000008305.1,1138,829,760,0.6678383128295254,0.7284710017574693,host_associated,p__Bacillota
s__Rhizobium_anhuiense--RS_GCF_003985145.1,13293,10973,9613,0.7231625667644624,0.8254720529602046,host_associated,p__Pseudomonadota
s__Pseudomonas_E_lurida--RS_GCF_002563895.1,9153,7714,6903,0.7541789577187807,0.842783786736589,host_associated,p__Pseudomonadota
s__Pseudomonas_E_sp003852235--RS_GCF_003852235.1,8077,6883,6140,0.76018323635013,0.8521728364491766,host_associated,p__Pseudomonadota
s__Corallococcus_exiguus--RS_GCF_009909105.1,20403,11652,9799,0.48027250894476303,0.571092486399059,free_living,p__Myxococcota
s__Prevotella_sp900315775--GB_GCA_900315775.1,9222,4681,4403,0.4774452396443288,0.5075905443504662,host_associated,p__Bacteroidota
s__UBA954_sp002293155--GB_GCA_002293155.1,6726,3793,3739,0.5559024680344931,0.563931013975617,free_living,p__Pseudomonadota
s__Prevotella_oris--RS_GCF_900637655.1,6647,4340,3791,0.5703324808184144,0.6529261320896645,host_associated,p__Bacteroidota
s__Pseudomonas_E_putida--RS_GCF_000412675.1,19271,13614,11868,0.6158476467230554,0.7064501063774583,host_associated,p__Pseudomonadota
s__Taylorella_equigenitalis--RS_GCF_000276685.1,2048,1596,1543,0.75341796875,0.779296875,host_associated,p__Pseudomonadota
s__UBA4572_sp002387725--GB_GCA_002387725.1,5539,2535,2457,0.44358187398447374,0.4576638382379491,free_living,p__Nitrospirota_A
s__JACNJF01_sp018669845--GB_GCA_018669845.1,7474,4865,4595,0.6147979662831148,0.6509232004281509,free_living,p__Pseudomonadota
s__ELB16-189_sp020403045--GB_GCA_020403045.1,7726,4558,4169,0.539606523427388,0.5899559927517474,free_living,p__Bacteroidota
s__Bradyrhizobium_elkanii--RS_GCF_023278185.1,25910,17132,14451,0.5577383249710537,0.6612118873021999,host_associated,p__Pseudomonadota
s__Chlamydophila_psittaci--RS_GCF_000204255.1,2471,1107,1062,0.42978551193848646,0.4479967624443545,host_associated,p__Chlamydiota
s__Bartonella_A_apis_A--RS_GCF_002007485.1,3377,2462,2318,0.6864080544862304,0.729049452176488,host_associated,p__Pseudomonadota
s__Bifidobacterium_adolescentis--RS_GCF_000010425.1,17451,8601,7298,0.4181995301128875,0.492865738353103,host_associated,p__Actinomycetota
s__Akkermansia_sp004167605--RS_GCF_004167605.1,7588,4171,3741,0.4930152872957301,0.5496837111228255,host_associated,p__Verrucomicrobiota
s__Cryptobacteroides_sp900318955--GB_GCA_900318955.1,5735,3146,2944,0.5133391455972102,0.5485614646904969,host_associated,p__Bacteroidota
s__Prevotella_sp002251295--RS_GCF_002251295.1,9291,5151,4650,0.5004843396835648,0.5544074911204392,host_associated,p__Bacteroidota
s__Cryptobacteroides_sp902761655--GB_GCA_902761655.1,7565,4022,3906,0.5163251817580965,0.5316589557171183,host_associated,p__Bacteroidota
s__Intestinibaculum_porci--RS_GCF_003925875.1,9883,5236,4891,0.4948902155216027,0.5297986441363959,host_associated,p__Bacillota
s__Treponema_D_sp002373205--GB_GCA_002373205.1,12482,5264,4787,0.3835122576510175,0.42172728729370296,host_associated,p__Spirochaetota
s__UBA1066_sp900317045--GB_GCA_019355395.1,6555,4076,3872,0.5906941266209,0.621815408085431,host_associated,p__Bacillota_A
s__SXMI01_sp903852755--GB_GCA_903852755.1,6382,3392,3283,0.5144155437167033,0.5314948292071451,free_living,p__Actinomycetota
s__Mxb001_sp903954205--GB_GCA_903954205.1,9781,4944,4808,0.49156527962376034,0.5054697883651978,free_living,p__Actinomycetota
s__CAG-841_sp000437375--GB_GCA_000437375.1,3304,2159,2015,0.6098668280871671,0.6534503631961259,host_associated,p__Bacillota_A
s__Corynebacterium_accolens--RS_GCF_023520795.1,4102,3158,2711,0.6608971233544613,0.7698683568990736,host_associated,p__Actinomycetota
s__UMGS1668_sp004556975--GB_GCA_004556975.1,3749,2248,2120,0.5654841291010936,0.5996265670845559,host_associated,p__Bacillota_A
s__OLB8_sp001567405--GB_GCA_013414645.1,6272,3300,3096,0.49362244897959184,0.5261479591836735,free_living,p__Bacteroidota
s__GCA-2722105_sp018674095--GB_GCA_018674095.1,5063,2572,2502,0.49417341497136086,0.5079992099545724,free_living,p__Marinisomatota
s__Microcoleus_sp004293365--GB_GCA_004293365.1,11950,6845,5916,0.49506276150627615,0.5728033472803348,free_living,p__Cyanobacteriota
s__Nanopelagicus_sp001437855--GB_GCA_001437855.1,3519,2204,2174,0.6177891446433645,0.6263142938334754,free_living,p__Actinomycetota
s__Mesorhizobium_sp003952425--RS_GCF_003952425.1,36082,18937,17541,0.4861426750180145,0.5248323263677179,host_associated,p__Pseudomonadota
s__Porphyromonas_A_levii--RS_GCF_000379925.1,4476,3021,2729,0.6096961572832886,0.6749329758713136,host_associated,p__Bacteroidota
s__Duncaniella_muris--RS_GCF_003024805.1,7606,4686,4035,0.5305022350775703,0.6160925585064423,host_associated,p__Bacteroidota
s__Enterocola_sp900316995--GB_GCA_900316995.1,5242,2889,2660,0.5074399084318962,0.5511255246089279,host_associated,p__Bacteroidota
s__Neisseria_flavescens_B--GB_GCA_024205745.1,6333,3870,3467,0.5474498657824096,0.6110847939365229,host_associated,p__Pseudomonadota
s__Pantoea_vagans--RS_GCF_004792415.1,10153,7967,7055,0.6948685117699203,0.7846941790603762,host_associated,p__Pseudomonadota
s__Campylobacter_A_concisus_F--RS_GCF_003048675.2,5513,3261,2696,0.4890259386903682,0.5915109740613096,host_associated,p__Campylobacterota
s__Raphidiopsis_raciborskii--RS_GCF_003367075.2,10721,5207,4746,0.44268258557970336,0.48568230575506016,free_living,p__Cyanobacteriota
s__Shewanella_xiamenensis--RS_GCF_014647135.1,14223,9431,8102,0.5696407227729734,0.6630809252618998,free_living,p__Pseudomonadota
s__Frankia_casuarinae--RS_GCF_000013345.1,8240,5409,4923,0.5974514563106796,0.6564320388349515,host_associated,p__Actinomycetota
s__Edwardsiella_piscicida--RS_GCF_001896205.1,6213,4960,4548,0.7320135200386286,0.7983260904554965,host_associated,p__Pseudomonadota
s__Burkholderia_humptydooensis--RS_GCF_001462435.1,9476,7026,6504,0.6863655550865344,0.7414520894892359,free_living,p__Pseudomonadota
s__Pseudomonas_E_fluorescens_BV--RS_GCF_001902145.1,17433,11914,10458,0.5998967475477542,0.6834165089198646,host_associated,p__Pseudomonadota
s__Pseudomonas_E_synxantha_A--RS_GCF_000263715.2,9580,7817,6891,0.7193110647181629,0.8159707724425888,free_living,p__Pseudomonadota
s__Lonsdalea_populi--RS_GCF_015999465.1,6199,4595,4443,0.7167285045975157,0.7412485884820132,host_associated,p__Pseudomonadota
s__Agathobacter_faecis--RS_GCF_001406815.1,29191,17643,15529,0.5319790346339626,0.6043986160117845,host_associated,p__Bacillota_A
s__Limnohabitans_sp903861115--GB_GCA_903861115.1,9043,5159,5024,0.5555678425301338,0.5704965166427071,free_living,p__Pseudomonadota
s__CAISPN01_sp903887375--GB_GCA_903887375.1,5822,3516,3319,0.5700790106492615,0.6039161800068705,free_living,p__Cyanobacteriota
s__CAG-177_sp003514385--GB_GCA_003514385.1,13021,6495,5829,0.44766146993318484,0.49880961523692496,host_associated,p__Bacillota_A
s__SW10_sp002420315--GB_GCA_002420315.1,10750,4482,4259,0.3961860465116279,0.41693023255813955,free_living,p__Verrucomicrobiota
s__Pseudoalteromonas_elyakovii--GB_GCA_000814665.1,8504,6189,5365,0.6308795860771401,0.7277751646284102,host_associated,p__Pseudomonadota
s__Thiodiazotropha_sp003676145--GB_GCA_003676145.1,16269,7906,7345,0.4514721249001168,0.48595488352080646,host_associated,p__Pseudomonadota
s__Photobacterium_kishitanii--RS_GCF_003026355.1,10196,6664,5929,0.5815025500196155,0.6535896429972539,host_associated,p__Pseudomonadota
s__Xanthomonas_campestris--RS_GCF_000007145.1,17902,10041,8709,0.4864819573232041,0.5608870517260641,host_associated,p__Pseudomonadota
s__Eubacterium_T_sp900766045--GB_GCA_900766045.1,2975,2179,2053,0.6900840336134454,0.732436974789916,host_associated,p__Bacillota_A
s__Clostridium_A_leptum--GB_GCA_000154345.1,7758,5256,4781,0.6162670791441093,0.6774941995359629,host_associated,p__Bacillota_A
s__Oliverpabstia_intestinalis--RS_GCF_009696065.1,17977,11609,10406,0.5788507537408911,0.6457695944818379,host_associated,p__Bacillota_A
s__UBA7748_sp900314535--GB_GCA_900314535.1,11923,6151,5803,0.4867063658475216,0.5158936509267802,host_associated,p__Actinomycetota
s__Cryptobacteroides_sp900321245--GB_GCA_902785785.1,5307,3449,3229,0.6084416807989448,0.649896363293763,host_associated,p__Bacteroidota
s__Haemophilus_D_parainfluenzae_K--RS_GCF_003252795.1,6130,4131,3876,0.632300163132137,0.6738988580750408,host_associated,p__Pseudomonadota
s__Collinsella_intestinalis--RS_GCF_000156175.1,5299,3392,3162,0.5967163615776562,0.6401207775051897,host_associated,p__Actinomycetota
s__Thalassospira_povalilytica--RS_GCF_002844235.1,7763,5544,5239,0.674867963416205,0.7141568981064021,free_living,p__Pseudomonadota
s__Aequorivita_sp002364215--GB_GCA_002364215.1,6156,4235,3662,0.5948667966211826,0.687946718648473,free_living,p__Bacteroidota
s__Burkholderia_dolosa--RS_GCF_902499135.1,8994,6962,6311,0.7016900155659328,0.7740716032910829,host_associated,p__Pseudomonadota
s__Phenylobacterium_sp020402745--GB_GCA_020402745.1,4516,3297,3125,0.6919840566873339,0.7300708591674048,free_living,p__Pseudomonadota
s__Casp-actino5_sp017859785--GB_GCA_017859785.1,4388,2734,2659,0.6059708295350957,0.6230628988149499,free_living,p__Actinomycetota
s__Gilliamella_bombi--RS_GCF_900103255.1,7776,4541,4051,0.5209619341563786,0.5839763374485597,host_associated,p__Pseudomonadota
s__Paenibacillus_amylolyticus--RS_GCF_004001025.1,10363,8208,6937,0.669400752677796,0.7920486345652803,host_associated,p__Bacillota
s__Pseudomonas_E_jessenii--RS_GCF_002236115.1,13649,10712,9580,0.7018829218257748,0.7848194006886952,free_living,p__Pseudomonadota
s__Enterobacter_asburiae_D--RS_GCF_024599655.1,7558,6554,5981,0.7913469171738555,0.867160624503837,host_associated,p__Pseudomonadota
s__Cutibacterium_avidum--RS_GCF_000227295.1,6460,3978,3629,0.5617647058823529,0.6157894736842106,host_associated,p__Actinomycetota
s__UBA738_sp003522945--GB_GCA_003522945.1,6901,4029,3803,0.5510795536878713,0.5838284306622229,host_associated,p__Bacillota_A
s__UBA11452_sp003526375--GB_GCA_003526375.1,11607,4977,4819,0.41518049452916345,0.42879296975962783,host_associated,p__Verrucomicrobiota
s__Prevotella_sp900556795--GB_GCA_900556795.1,12252,6731,6066,0.4951028403525955,0.5493796931113287,host_associated,p__Bacteroidota
s__Agathobacter_sp900552085--GB_GCA_900552085.1,11294,7005,6297,0.5575526828404462,0.62024083584204,host_associated,p__Bacillota_A
s__Ruminococcus_E_sp900100595--GB_GCA_900100595.1,13063,6308,5966,0.4567097910127842,0.48289060705810305,host_associated,p__Bacillota_A
s__Eubacterium_G_ventriosum--GB_GCA_025150745.1,15191,9462,8293,0.5459153446119412,0.6228688038970444,host_associated,p__Bacillota_A
s__Alistipes_communis--RS_GCF_006542665.1,7362,4677,4117,0.5592230372181473,0.6352893235533822,host_associated,p__Bacteroidota
s__Fusobacterium_A_mortiferum--RS_GCF_000158195.2,6022,4248,3824,0.6350049817336433,0.7054134838923946,host_associated,p__Fusobacteriota
s__Stenotrophomonas_maltophilia_F--RS_GCF_000284595.1,7446,5494,4868,0.6537738383024443,0.7378458232608112,host_associated,p__Pseudomonadota
s__Butyrivibrio_A_sp000431815--GB_GCA_000431815.1,5043,3398,3130,0.6206623041840175,0.6738052746381122,host_associated,p__Bacillota_A
s__Corynebacterium_glutamicum--RS_GCF_000011325.1,9457,5740,5083,0.5374854605054457,0.6069578090303479,free_living,p__Actinomycetota
s__TMED14_sp002381225--GB_GCA_002381225.1,4017,2105,2020,0.5028628329599203,0.5240229026636793,free_living,p__Bacteroidota
s__OLB9_sp016715245--GB_GCA_016715245.1,15742,5376,5007,0.3180663194003303,0.34150679710329057,free_living,p__Bacteroidota
s__Aliarcobacter_cryaerophilus_A--RS_GCF_014352935.1,9649,5665,5134,0.5320758627837081,0.5871074722769198,host_associated,p__Campylobacterota
s__Lactococcus_A_carnosus--RS_GCF_006770265.1,4693,3283,2987,0.6364798636266781,0.6995525250372896,host_associated,p__Bacillota
s__Haemophilus_influenzae_E--RS_GCF_019703545.1,6603,4154,3799,0.5753445403604422,0.6291079812206573,host_associated,p__Pseudomonadota
s__Brenneria_goodwinii--RS_GCF_002291445.1,5819,5044,4803,0.825399553187833,0.8668156040556797,host_associated,p__Pseudomonadota
s__Neisseria_perflava--RS_GCF_023472875.1,5832,3774,3319,0.5691015089163237,0.647119341563786,host_associated,p__Pseudomonadota
s__Leptospira_borgpetersenii--RS_GCF_003046425.1,13980,4026,3879,0.27746781115879826,0.28798283261802576,host_associated,p__Spirochaetota
s__Enterocloster_bolteae--RS_GCF_002234575.2,22822,15746,13508,0.5918850232232057,0.6899482955043379,host_associated,p__Bacillota_A
s__Alistipes_shahii--GB_GCA_025145845.1,14768,9102,7942,0.5377843986998917,0.616332611050921,host_associated,p__Bacteroidota
s__Ligilactobacillus_animalis--RS_GCF_001434535.1,3562,2782,2458,0.6900617630544638,0.781021897810219,host_associated,p__Bacillota
s__Synechococcus_D_lacustris--RS_GCF_003011125.1,11236,5196,4808,0.4279102883588466,0.46244215023139906,free_living,p__Cyanobacteriota
s__Idiomarina_abyssalis--RS_GCF_900116625.1,8087,5393,5070,0.6269321132682082,0.6668727587486089,free_living,p__Pseudomonadota
s__GCA-2722105_sp018649625--GB_GCA_018649625.1,3707,2348,2235,0.6029134070677097,0.6333962773131913,free_living,p__Marinisomatota
s__Streptococcus_agalactiae--RS_GCF_000186445.1,30596,13595,11904,0.3890704667276768,0.44433912929794744,host_associated,p__Bacillota
s__Chlamydia_muridarum--RS_GCF_000006685.1,1168,873,838,0.7174657534246576,0.747431506849315,host_associated,p__Chlamydiota
s__Mycobacterium_senegalense--RS_GCF_019645875.1,13512,9383,7965,0.5894760213143873,0.6944197750148017,host_associated,p__Actinomycetota
s__Aeribacillus_composti--RS_GCF_007827555.1,7078,5187,4801,0.6782989545069229,0.7328341339361402,free_living,p__Bacillota
s__Agrobacterium_fabacearum--RS_GCF_009649785.1,34936,22405,19331,0.5533260819784749,0.6413155484314175,host_associated,p__Pseudomonadota
s__Neisseria_sp000186165--RS_GCF_013267835.1,9143,5138,4596,0.502679645630537,0.5619599693754785,host_associated,p__Pseudomonadota
s__Copromonas_sp900066535--RS_GCF_003435375.1,15590,10091,8740,0.5606157793457345,0.6472738935214881,host_associated,p__Bacillota_A
s__Bacillus_inaquosorum--RS_GCF_000332645.1,6379,4933,4536,0.7110832418874432,0.7733187019909077,host_associated,p__Bacillota
s__Sulfitobacter_pontiacus--RS_GCF_900106935.1,10456,7477,6730,0.6436495791889824,0.7150918133129304,free_living,p__Pseudomonadota
s__Exiguobacterium_A_indicum--RS_GCF_001939065.1,6668,4794,4277,0.6414217156568687,0.7189562087582484,free_living,p__Bacillota
s__UBA1328_sp018673955--GB_GCA_018673955.1,4682,2442,2395,0.5115335326783426,0.5215719777872704,free_living,p__Chloroflexota
s__UBA9659_sp018665025--GB_GCA_018665025.1,9528,5807,5651,0.5930940386230059,0.6094668345927792,free_living,p__Pseudomonadota
s__Fen-1087_sp003161855--GB_GCA_003161855.1,11318,5416,5250,0.4638628732991695,0.47852977557872417,free_living,p__Desulfobacterota
s__Ligilactobacillus_aviarius_B--RS_GCF_001654615.1,2032,1573,1493,0.734744094488189,0.7741141732283464,host_associated,p__Bacillota
s__Treponema_pallidum--RS_GCF_000410535.2,2659,1267,1157,0.4351259872132381,0.4764949229033471,host_associated,p__Spirochaetota
s__Pantoea_stewartii--RS_GCF_008801695.1,12057,8822,7593,0.6297586464294601,0.731691133781206,host_associated,p__Pseudomonadota
s__Flavobacterium_psychrophilum--RS_GCF_002217405.1,11074,5698,4739,0.4279393173198483,0.5145385587863464,host_associated,p__Bacteroidota
s__Stenotrophomonas_maltophilia_G--RS_GCF_002138415.1,8105,5836,5198,0.6413325107958051,0.7200493522516965,host_associated,p__Pseudomonadota
s__Carnobacterium_divergens--RS_GCF_000744255.1,3898,3077,2807,0.720112878399179,0.7893791688045151,host_associated,p__Bacillota
s__Neisseria_gonorrhoeae--RS_GCF_003315235.1,19895,5506,5272,0.2649912038200553,0.27675295300326713,host_associated,p__Pseudomonadota
s__Onthocola_B_sp900544625--GB_GCA_900544625.1,2911,1421,1320,0.45345242184816215,0.4881484026107867,host_associated,p__Bacillota
s__Ruminococcus_E_sp900319655--GB_GCA_900319655.1,12491,6058,5655,0.4527259626931391,0.48498919221839726,host_associated,p__Bacillota_A
s__Dialister_sp000434475--GB_GCA_000434475.1,11334,6103,5550,0.4896770778189518,0.538468325392624,host_associated,p__Bacillota_C
s__Bacteroides_intestinigallinarum--RS_GCF_014334015.1,14655,10755,9468,0.6460593654042989,0.7338792221084954,host_associated,p__Bacteroidota
s__Marisimplicoccus_sp014239615--GB_GCA_018646865.1,2813,1866,1809,0.6430856736580164,0.663348738002133,free_living,p__Bacteroidota
s__Rhodococcus_sp000954115--RS_GCF_000954115.1,9320,7349,6486,0.6959227467811159,0.788519313304721,host_associated,p__Actinomycetota
s__Mesorhizobium_sp004791585--RS_GCF_004791585.1,16880,9485,8748,0.5182464454976303,0.5619075829383886,host_associated,p__Pseudomonadota
s__Agathobacter_sp900543445--GB_GCA_900543445.1,6658,4559,4103,0.6162511264644037,0.6847401622108741,host_associated,p__Bacillota_A
s__UBA1436_sp900541355--GB_GCA_900541355.1,3755,1604,1500,0.3994673768308921,0.42716378162450064,host_associated,p__Elusimicrobiota
